title,reviews,criticScore,tMeter,audScore
Anacondas: The Hunt for the Blood Orchid,It's one of those 'I-can't-believe- I'm-enjoying-this' kind of things.,fresh,25,27
Anacondas: The Hunt for the Blood Orchid,"'There's a way in. There's a way out.' He's right. It's behind you, right below the sign that says Exit. Just follow the stampede.",rotten,25,27
Anacondas: The Hunt for the Blood Orchid,"Wisely prods not only ordinary phobias about big, bad serpents but also universal terrors of the dark, of narrow spaces, of drowning, of falling, of spiders and much more.",fresh,25,27
Anacondas: The Hunt for the Blood Orchid,"The sequel might have the formula down, but it lacks everything that made Anaconda fun.",rotten,25,27
Anacondas: The Hunt for the Blood Orchid,"It's a bad movie, really bad, and in the end I was just baffled that this was actually made.",rotten,25,27
Anacondas: The Hunt for the Blood Orchid,...represents a significant improvement over its lackluster predecessor...,fresh,25,27
Anacondas: The Hunt for the Blood Orchid,The character development is as thin as shed snakeskin.,rotten,25,27
Anacondas: The Hunt for the Blood Orchid,"So who is this movie for? Based on my experience at the theater, kids who just turned thirteen yesterday.",rotten,25,27
Anacondas: The Hunt for the Blood Orchid,This is a film that manages to take what should have been delirious camp fun and turn it into a struggle to keep any remote interest.,rotten,25,27
Anacondas: The Hunt for the Blood Orchid,"Provides some unintentional laughs and genuine bursts of adrenalin, however hokey it gets and however Harry Potterish the snakes.",rotten,25,27
Toolbox Murders,"Toolbox may not renew the splatter genre in any significant way, but the chills and kills prove Hooper, when armed with the right script, can still tighten the fright screws.",fresh,53,33
Toolbox Murders,"The movie does boast ridiculous elements to its story and logic, but it's so bad it's good.",fresh,53,33
Toolbox Murders,Saying The Toolbox Murders is the finest Tobe Hooper film since The Texas Chainsaw Massacre ... isn't saying much.,rotten,53,33
Toolbox Murders,...Hooper creates a film that's almost as effective as his first big success - The Texas Chain Saw Massacre.,fresh,53,33
Toolbox Murders,"In a genre where so many titles disappoint, Hooper makes sure that this one won't.",fresh,53,33
Toolbox Murders,Hooper has dodged the lightning bolt of inspiration once again,rotten,53,33
Toolbox Murders,Toolbox Murders is Hooper's best work in years.,fresh,53,33
Toolbox Murders,Toolbox Murders is arguably the movie everyone has been waiting for Hooper to make since Texas Chainsaw Massacre.,fresh,53,33
Toolbox Murders,"A truly vicious, gruesome and utterly ludicrous movie that exists only to make us jump in our seats.",fresh,53,33
Toolbox Murders,Tobe Hooper's latest is not unlike an episode of Melrose Place as imagined by Lucio Fulci.,rotten,53,33
Toolbox Murders,I suspect one might as well just place the audience in a room and periodically make sudden loud noises.,rotten,53,33
Toolbox Murders,"This one might just be a small blip on the current Horror Remake horizon, but it's a knowingly nasty and entirely enjoyable throwback to a slashier time.",fresh,53,33
Ju-On: The Grudge 2,"The truly frightening thought is how long this franchise, like the curse itself, can continue to be reborn.",rotten,56,68
Ju-On: The Grudge 2,"If you are new to horror that places atmosphere and psychological intensity over gore, Ju-On is a good place to start.",fresh,56,68
Ju-On: The Grudge 2,"It's creepy, all right. It's just that how it goes about creeping you out is sometimes just plain cheesy.",rotten,56,68
Ju-On: The Grudge 2,It's much harder on you than mere fright: It's... creepy.,fresh,56,68
Ju-On: The Grudge 2,Shimizu is obviously impatient with dull exposition and wants us to get straight to the good scary stuff.,fresh,56,68
Ju-On: The Grudge 2,"Ju-on has the ability to shoot chills up, down and, well, sideways across a viewer's spine.",fresh,56,68
Ju-On: The Grudge 2,"... a film that, perhaps better than any other ever made, conveys the disturbing sense of the uncanny -- of fear that goes beyond reason or explanation ...",fresh,56,68
Ju-On: The Grudge 2,Ye olde cursed-house-cuz-child-and-mom-were-killed Japanese midnight flick.,fresh,56,68
Ju-On: The Grudge 2,"its device of a film-within-a-film, far from being some clever-clever postmodern contrivance, adds another layer of disorientation to Shimizu's carefully constructed hall of mirrors.",fresh,56,68
Ju-On: The Grudge 2,"With just a little bit of editing and some disorienting sound effects, Japanese director Takashi Shimizu can create more tension and jolts than most filmmakers can with oceans of blood.",fresh,56,68
Ju-On: The Grudge 2,There are too many characters and few of them are portrayed in a way that would allow audience to really care about their fate.,rotten,56,68
Ju-On: The Grudge 2,"The immoderation extends to the acting, which is frequently histrionic. Both elicit laughs from the audience where there should be only the clickety-clack of nails bitten.",rotten,56,68
Alone in the Dark,"Christian Slater and Stephen Dorff, the reigning princes of Hollywood schlock, join forces in this brain-dead adaptation of a popular video game.",rotten,1,10
Alone in the Dark,"Any chance for suspense is thwarted by gratuitous violence, heavy-metal-propelled action sequences and laughably flat dialogue between characters who are barely more developed than in the Atari version.",rotten,1,10
Alone in the Dark,A violent and incomprehensible piece of gibberish.,rotten,1,10
Alone in the Dark,Maybe the only people who can explain this flick's nonsensical plotline are those who squandered their youth mastering the Atari video game on which it's based.,rotten,1,10
Alone in the Dark,"The garish editing and stilted, exposition-only dialogue induce the frisson of an America's Most Wanted re-enactment that pays unexpected, sidesplitting returns.",rotten,1,10
Alone in the Dark,"When the giant, intelligent bees of the future sift through the ashes of our civilization, they will find Alone in the Dark, and they will understand. It's so bad it's postmodern.",rotten,1,10
Alone in the Dark,"How do you savage something this pathetic, this completely unbothered by the basic concept of passable composition?",rotten,1,10
Alone in the Dark,Who needs plot when you have plenty of bullets and heavy metal.,rotten,1,10
Alone in the Dark,Don't watch Alone in the Dark. Not even as a joke. It's eighty minutes that absolutely no one can give you back. [Full review in Spanish],rotten,1,10
Alone in the Dark,The horror. The hor-ror!,rotten,1,10
Alone in the Dark,Lame monster movies like this adaptation of the popular Atari video game are scary for all the wrong reasons.,rotten,1,10
Alone in the Dark,The late Gene Siskel once devised a simple method of measuring a film's worth: 'Is this film more interesting than a documentary of the same actors having lunch?' 'Alone in the Dark' doesn't come close to matching that standard.,rotten,1,10
Shallow Ground,"Though the concept has the ability to become something truly original and scary, [director] Wilson botches it...",rotten,67,33
Shallow Ground,"Provides a cast-iron example of that well-known movie maxim: Never Trust A Little Old Lady (at least not one that's played by Patty ""The Bad Seed"" McCormack).",fresh,67,33
Shallow Ground,"Os efeitos de maquiagem sA?o A3timos, mas o roteiro estAopido a direA?A?o repleta de clichAas de Sheldon Wilson sA3 ficam acima das pACssimas atuaA?A?es de todo o elenco.",rotten,67,33
Shallow Ground,"Sure, this is filmed like a standard B-movie thriller, but the plot keeps us guessing ... and it's creepy and unsettling enough to give us nightmares.",fresh,67,33
Flesh for the Beast,Fans of the genre -- or 'gore hounds' as they are known in fandom -- will find plenty to enjoy in Mr. West's enthusiastic approach to his work.,fresh,50,29
Flesh for the Beast,The script is obvious and cliched and the action is more disgusting than frightening.,rotten,50,29
Flesh for the Beast,"While unlikely to achieve a place in the horror film pantheon, or even its sub-basement, the film will no doubt assume its rightful place in the video collections of the genre's more rabid -- and horny -- fans.",rotten,50,29
Flesh for the Beast,"It's all gleefully over the top, but neither particularly campy nor scary.",rotten,50,29
Flesh for the Beast,Something of a lowbrow cheeseball riot.,fresh,50,29
Flesh for the Beast,"""Flesh for the Beast"" is good times.",fresh,50,29
Flesh for the Beast,"[O]ur idiot heroes... at the first sight of a breast -- even a skanky, possibly undead, probably germy one -- lose about 75 IQ points and all sense of self-preservation.",rotten,50,29
Flesh for the Beast,"Derivative, indifferently acted, artlessly photographed and awash in nudity and rudimentary gore effects, this direct-to-DVD feature mars the producing debut of longtime horror and exploitation distributor Media Blasters.",rotten,50,29
Captivity,Screw the culture cops who freaked out over Captivity's graphic poster and always cry 'torture porn' -- this is a gleefully nasty piece of red meat for horror hounds that delivers as promised.,fresh,9,23
Captivity,"[Joffe] brings an artful video-grunge look, and not much else, to this Saw clone.",rotten,9,23
Captivity,It's not scary because not one second is believable.,rotten,9,23
Captivity,"The real horror here is how anyone, especially a two-time Oscar nominated director, could be this hard up for work.",rotten,9,23
Captivity,Rarely have I found myself so uncomfortable viewing anything over such an extended period of time. There's nothing redeemable here. It's not tense or scary; it's just demented.,rotten,9,23
Captivity,Captivity the movie has been thoroughly eclipsed by Captivity the marketing.,rotten,9,23
Captivity,The current plight of Paris Hilton makes you suspect that the heiress' jail sentence is an elaborate marketing ploy for Captivity. If only the once great director Roland Joffe and writer Larry Cohen behind Captivity could show such imagination.,rotten,9,23
Captivity,Little more than a grungy-looking TV movie of the week with some pointless gore tossed in.,rotten,9,23
